Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Credit cards,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6658abba25c906e1fc16f739,661c08d2db39d46a150136ea,AWAITING REVIEW,Not Applicable,2024-05-30T16:39:29.703000Z,2024-05-30T16:42:59.236000Z,,2024-05-30T16:42:59.815497Z,210.0,CYPBKY9Q,14,Visa,24,Female,White,Estonia,United States,Estonia,Estonian,No,Part-Time
6658ac1a181c5007b0438832,5f3c3a67d38fdc1e96c569e0,AWAITING REVIEW,Not Applicable,2024-05-30T16:41:04.461000Z,2024-05-30T16:45:53.977000Z,,2024-05-30T16:45:54.510793Z,290.0,CYPBKY9Q,946,"Visa, MasterCard, American Express",62,Male,White,United States,United States,United States,English,No,Full-Time
6658ac24b349d1936e02f37c,58effc65c31d4d00015aa5b9,AWAITING REVIEW,Not Applicable,2024-05-30T16:41:11.476000Z,2024-05-30T16:46:55.887000Z,,2024-05-30T16:46:56.373774Z,345.0,CYPBKY9Q,1678,"MasterCard, Visa",50,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6658ac540a199938231e4a39,660a2f5cf3b06af93c226128,AWAITING REVIEW,Not Applicable,2024-05-30T16:42:02.587000Z,2024-05-30T16:46:57.866000Z,,2024-05-30T16:46:58.937235Z,296.0,CYPBKY9Q,175,"Visa, MasterCard",50,Female,White,United States,United States,United States,English,No,Part-Time
6658ac5aa40f7b476d11fd0c,62da9d7b354d04d65a778e2d,AWAITING REVIEW,Not Applicable,2024-05-30T16:42:42.713000Z,2024-05-30T16:45:27.997000Z,,2024-05-30T16:45:29.027850Z,166.0,CYPBKY9Q,2070,"Visa, MasterCard",37,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6658ac90c5946493820c5b9e,5cfc38f7ee119e001803dd01,AWAITING REVIEW,Not Applicable,2024-05-30T16:43:01.703000Z,2024-05-30T16:44:44.627000Z,,2024-05-30T16:44:45.128044Z,103.0,CYPBKY9Q,2835,Visa,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6658acc95d976e458f02f379,6617f30664b20663eeee46be,AWAITING REVIEW,Not Applicable,2024-05-30T16:44:00.046000Z,2024-05-30T16:48:16.121000Z,,2024-05-30T16:48:16.589905Z,257.0,CYPBKY9Q,11,"Visa, MasterCard",39,Female,Other,United States,United States,Italy,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6658acd020f33b713aa2523d,65de3af8fcbc6ef9331bd863,AWAITING REVIEW,Not Applicable,2024-05-30T16:44:07.878000Z,2024-05-30T16:51:01.238000Z,,2024-05-30T16:52:57.830309Z,414.0,CYPBKY9Q,105,"Visa, MasterCard, American Express",51,Female,White,United States,United States,United States,English,No,Full-Time
6658ad005d341706899dac4c,5f71de70178e8a0686d11092,AWAITING REVIEW,Not Applicable,2024-05-30T16:44:52.511000Z,2024-05-30T16:48:14.450000Z,,2024-05-30T16:48:15.648174Z,202.0,CYPBKY9Q,1114,MasterCard,24,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6658ad03589d777bab78ab75,592d00d3b885e8000191bc39,AWAITING REVIEW,Not Applicable,2024-05-30T16:44:55.814000Z,2024-05-30T16:51:13.498000Z,,2024-05-30T16:52:59.723543Z,378.0,CYPBKY9Q,2355,"MasterCard, Visa",32,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6658ad4abb57e6360147f1de,6612f6953155cebe8a8b9e0d,AWAITING REVIEW,Not Applicable,2024-05-30T16:46:06.793000Z,2024-05-30T16:50:55.611000Z,,2024-05-30T16:52:51.690286Z,289.0,CYPBKY9Q,16,"Visa, MasterCard",31,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6658ad4b198f87b4009b016c,60284b049e884437b220b172,AWAITING REVIEW,Not Applicable,2024-05-30T16:46:17.073000Z,2024-05-30T16:49:22.443000Z,,2024-05-30T16:51:31.399161Z,186.0,CYPBKY9Q,3473,"Visa, MasterCard, American Express",45,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6658ad550f761f4d8def8493,6418bbe97ce6b1644060b8c6,AWAITING REVIEW,Not Applicable,2024-05-30T16:46:20.261000Z,2024-05-30T16:51:07.274000Z,,2024-05-30T16:52:58.341356Z,288.0,CYPBKY9Q,549,"MasterCard, Visa, Other",41,Female,Black,Trinidad and Tobago,United States,Trinidad and Tobago,English,No,Full-Time
6658ad6e4e3edf43db3b2256,65c26aa055a245eb81e104e0,AWAITING REVIEW,Not Applicable,2024-05-30T16:46:56.172000Z,2024-05-30T16:53:04.596000Z,,2024-05-30T16:53:28.757943Z,369.0,CYPBKY9Q,355,Visa,57,Female,White,United States,United States,United States,English,No,Part-Time
6658ad7c7a2770523b858165,663a8ff286b9b65cde8f46f3,AWAITING REVIEW,Not Applicable,2024-05-30T16:46:57.306000Z,2024-05-30T16:51:36.469000Z,,2024-05-30T16:53:05.727459Z,280.0,CYPBKY9Q,37,"Visa, MasterCard",27,Female,Black,Jamaica,United States,Jamaica,English,No,DATA_EXPIRED
6658ad89c11d4a189e20531b,5f8614b5dae6f31327b20577,AWAITING REVIEW,Not Applicable,2024-05-30T16:47:10.423000Z,2024-05-30T16:50:06.205000Z,,2024-05-30T16:52:11.192619Z,176.0,CYPBKY9Q,2157,Visa,22,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
6658ada51a1b860affe1916d,5c26b151c4b6e3000152c0b8,AWAITING REVIEW,Not Applicable,2024-05-30T16:47:37.690000Z,2024-05-30T16:49:45.494000Z,,2024-05-30T16:51:55.152755Z,128.0,CYPBKY9Q,3465,Visa,69,Male,White,United Kingdom,United States,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6658adbc029db20e3d6c8cdc,5be0fb420d5adc0001d6d5b7,AWAITING REVIEW,Not Applicable,2024-05-30T16:48:03.694000Z,2024-05-30T16:54:01.318000Z,,2024-05-30T16:54:02.177699Z,358.0,CYPBKY9Q,1501,Visa,49,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6658adc7c5946493820c5bda,612f2a33146dee3693036229,AWAITING REVIEW,Not Applicable,2024-05-30T16:48:36.568000Z,2024-05-30T16:52:04.319000Z,,2024-05-30T16:53:13.897697Z,208.0,CYPBKY9Q,968,"Visa, MasterCard",32,Female,White,United States,United States,Italy,English,No,Full-Time
6658ade1bb57e6360147f1f9,5cbfd2c776a6810001fd29b2,AWAITING REVIEW,Not Applicable,2024-05-30T16:48:36.195000Z,2024-05-30T16:50:17.370000Z,,2024-05-30T16:52:19.794685Z,102.0,CYPBKY9Q,3155,Visa,30,Male,White,United States,United States,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6658adf796aa5518f741433d,6627cfa0f1e0f809adb3a9f0,AWAITING REVIEW,Not Applicable,2024-05-30T16:48:59.749000Z,2024-05-30T16:55:31.279000Z,,2024-05-30T16:55:32.071585Z,392.0,CYPBKY9Q,26,"American Express, Visa, MasterCard",33,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6658ae12c5946493820c5bec,629e1488d6127db2f9fe0e74,AWAITING REVIEW,Not Applicable,2024-05-30T16:49:32.419000Z,2024-05-30T16:51:17.526000Z,,2024-05-30T16:53:00.645128Z,106.0,CYPBKY9Q,582,"Visa, MasterCard",27,Male,White,Canada,United States,Egypt,Arabic,No,Full-Time
6658ae3301ecf67f79eb49ab,662020dab72b43d5ba8753e2,AWAITING REVIEW,Not Applicable,2024-05-30T16:50:13.010000Z,2024-05-30T16:56:45.429000Z,,2024-05-30T17:56:58.625602Z,393.0,CYPBKY9Q,77,"Visa, MasterCard",35,Female,Mixed,Brazil,United States,Brazil,Portuguese,No,Part-Time
6658ae481657be7ced268ed2,664b50a2d1f2b1561ce467d7,AWAITING REVIEW,Not Applicable,2024-05-30T16:50:20.502000Z,2024-05-30T16:53:43.194000Z,,2024-05-30T16:53:43.789912Z,203.0,CYPBKY9Q,78,Visa,35,Female,Asian,Hong Kong,United States,China,Cantonese,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6658ae49498051dc5037d417,6635230c95f1d81114467933,AWAITING REVIEW,Not Applicable,2024-05-30T16:50:24.799000Z,2024-05-30T16:52:38.440000Z,,2024-05-30T16:53:25.164819Z,134.0,CYPBKY9Q,37,Visa,74,Female,White,Mexico,United States,Mexico,Spanish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6658ae4a181c5007b04388bf,638f6f1ebb540eedd7097e44,AWAITING REVIEW,Not Applicable,2024-05-30T16:50:29.563000Z,2024-05-30T16:54:07.494000Z,,2024-05-30T16:54:07.997710Z,218.0,CYPBKY9Q,1160,"Visa, MasterCard",70,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6658ae5d4552a75abbc154e8,5bd3454113e7dd0001f21591,AWAITING REVIEW,Not Applicable,2024-05-30T16:50:37.006000Z,2024-05-30T16:52:14.926000Z,,2024-05-30T16:53:18.835390Z,98.0,CYPBKY9Q,3330,"Visa, Other, American Express",26,Male,Mixed,United Kingdom,United States,United Kingdom,English,No,Full-Time
6658ae99c2644885b06f115f,5ff7a4be745cf64af1c7ca89,AWAITING REVIEW,Not Applicable,2024-05-30T16:51:42.564000Z,2024-05-30T16:56:28.204000Z,,2024-05-30T16:56:28.643482Z,286.0,CYPBKY9Q,274,Visa,26,Male,Other,United States,United States,Puerto Rico,English,No,Other
6658aea76a1df274ee633ed7,5d1aa9db716058001a060031,AWAITING REVIEW,Not Applicable,2024-05-30T16:51:55.353000Z,2024-05-30T16:55:07.146000Z,,2024-05-30T16:55:07.613441Z,192.0,CYPBKY9Q,4073,American Express,33,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Part-Time
6658aea837eb0f2c1269677c,5ae2d608fef71c0001bea778,AWAITING REVIEW,Not Applicable,2024-05-30T16:51:59.065000Z,2024-05-30T17:01:52.084000Z,,2024-05-30T17:04:41.249402Z,594.0,CYPBKY9Q,952,"Visa, MasterCard",38,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6658aeb3347b527af5f3b93b,5b4d31673d01bd0001ec447e,AWAITING REVIEW,Not Applicable,2024-05-30T16:52:08.916000Z,2024-05-30T16:54:09.800000Z,,2024-05-30T16:54:10.433270Z,121.0,CYPBKY9Q,5398,Visa,31,Male,White,United States,United States,United States,English,No,Full-Time
6658aebb31847f8a05c3d1df,612538f5cb45152a3bb260c8,AWAITING REVIEW,Not Applicable,2024-05-30T16:52:19.583000Z,2024-05-30T16:54:31.002000Z,,2024-05-30T16:54:31.480603Z,132.0,CYPBKY9Q,420,"Visa, MasterCard, Other",29,Female,White,United States,United States,Germany,English,DATA_EXPIRED,DATA_EXPIRED
6658aec4753421b42003f886,5fa0adf677c87511c18c2475,AWAITING REVIEW,Not Applicable,2024-05-30T16:52:26.419000Z,2024-05-30T16:54:14.349000Z,,2024-05-30T16:54:15.814670Z,108.0,CYPBKY9Q,3242,MasterCard,39,Female,White,United States,United States,United States,English,No,Part-Time
6658aec6045fe9975678abe6,665794da5911f4e4c52ce9d6,AWAITING REVIEW,Not Applicable,2024-05-30T16:52:27.883000Z,2024-05-30T16:56:45.232000Z,,2024-05-30T16:56:46.991401Z,258.0,CYPBKY9Q,8,Visa,29,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6658aec785479004aeb01b42,6612b34ff064bb6ad650eafc,AWAITING REVIEW,Not Applicable,2024-05-30T16:52:33.489000Z,2024-05-30T16:55:56.670000Z,,2024-05-30T16:55:57.250337Z,204.0,CYPBKY9Q,107,MasterCard,36,Female,White,United States,United States,Ireland,English,No,Part-Time
6658aeca2b50cb353a3e6049,5e898d71f23c866174a5f7dc,AWAITING REVIEW,Not Applicable,2024-05-30T16:52:30.277000Z,2024-05-30T17:07:02.520000Z,,2024-05-30T17:07:03.163921Z,873.0,CYPBKY9Q,112,Visa,23,Female,Other,United States,United States,United States,Spanish,Yes,Full-Time
6658aef2ee74fc67e629dd69,627a67e16fde61ab21003956,AWAITING REVIEW,Not Applicable,2024-05-30T16:53:14.735000Z,2024-05-30T16:57:03.834000Z,,2024-05-30T16:57:04.450178Z,230.0,CYPBKY9Q,1878,"MasterCard, Visa",25,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6658af04dca2d4053c285d74,631a86423e963504fd64b7d4,AWAITING REVIEW,Not Applicable,2024-05-30T16:53:28.511000Z,2024-05-30T16:55:31.867000Z,,2024-05-30T16:55:32.575576Z,124.0,CYPBKY9Q,1770,"Visa, MasterCard",31,Male,White,United States,United States,United States,English,No,Full-Time
6658af056982adde0971f379,5dd0f134670d1a1a46632755,AWAITING REVIEW,Not Applicable,2024-05-30T16:53:40.457000Z,2024-05-30T17:04:01.053000Z,,2024-05-30T17:05:18.620645Z,621.0,CYPBKY9Q,1618,"Visa, MasterCard",76,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6658af17522b5c7e8975285f,663bae5f46106508ead1cc5d,AWAITING REVIEW,Not Applicable,2024-05-30T16:53:50.552000Z,2024-05-30T16:59:16.704000Z,,2024-05-30T17:04:18.427511Z,327.0,CYPBKY9Q,23,"Visa, MasterCard",42,Male,Mixed,United States,United States,United States,English,No,Full-Time
6658af292b50cb353a3e605f,5e15615161b48ab823187c7d,AWAITING REVIEW,Not Applicable,2024-05-30T16:54:06.095000Z,2024-05-30T17:00:44.024000Z,,2024-05-30T17:04:30.334046Z,398.0,CYPBKY9Q,183,Other,27,Female,White,Poland,United States,Poland,Polish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6658af2acb6c2359f116f829,664f707fe59b7debfffc1264,AWAITING REVIEW,Not Applicable,2024-05-30T16:54:08.268000Z,2024-05-30T16:57:45.916000Z,,2024-05-30T16:57:46.420408Z,218.0,CYPBKY9Q,21,"MasterCard, Visa",38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6658af36101e077489b42e3f,60e5bebceb89fc96b4414bcb,AWAITING REVIEW,Not Applicable,2024-05-30T16:54:19.595000Z,2024-05-30T16:58:42.916000Z,,2024-05-30T17:04:03.605230Z,264.0,CYPBKY9Q,3894,Visa,43,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6658af3cdd5ad40e3b698fd4,5a59305aeedc320001427f5f,AWAITING REVIEW,Not Applicable,2024-05-30T16:54:26.537000Z,2024-05-30T16:57:14.192000Z,,2024-05-30T16:57:15.365142Z,168.0,CYPBKY9Q,5403,"MasterCard, Other, American Express, Visa",70,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6658af598b4168451b3ce1c1,6632e644013843f8d38575b5,AWAITING REVIEW,Not Applicable,2024-05-30T16:54:53.701000Z,2024-05-30T16:58:00.830000Z,,2024-05-30T16:58:01.307803Z,188.0,CYPBKY9Q,51,Visa,19,Male,Asian,United States,United States,Korea,English,Yes,Due to start a new job within the next month
6658af5d480cc081deefa759,5d12423a1a6cf5001ecbe000,AWAITING REVIEW,Not Applicable,2024-05-30T16:54:57.634000Z,2024-05-30T16:57:45.758000Z,,2024-05-30T16:57:46.313066Z,169.0,CYPBKY9Q,901,Other,25,Female,White,United States,United States,United States,English,No,Full-Time
6658af6f6a1df274ee633f24,63f796618b151d5a56145592,AWAITING REVIEW,Not Applicable,2024-05-30T16:55:16.348000Z,2024-05-30T16:57:53.253000Z,,2024-05-30T16:57:54.373348Z,157.0,CYPBKY9Q,891,"Visa, Other",19,Male,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6658af7b5d341706899dacdc,6657df11f7f57d35afea6dd2,AWAITING REVIEW,Not Applicable,2024-05-30T16:55:29.133000Z,2024-05-30T16:57:41.302000Z,,2024-05-30T16:57:41.898396Z,133.0,CYPBKY9Q,15,"Visa, Other",26,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6658afa4fc0ff7bc3cf89a2a,66463d482b0b2ecf83337b5e,AWAITING REVIEW,Not Applicable,2024-05-30T16:56:09.787000Z,2024-05-30T17:00:57.250000Z,,2024-05-30T17:04:34.579426Z,288.0,CYPBKY9Q,45,"Visa, MasterCard",29,Male,White,Canada,United States,Canada,English,No,Full-Time
6658afa59fc464b37f912a98,6526ce4262f3620572961085,AWAITING REVIEW,Not Applicable,2024-05-30T16:56:14.856000Z,2024-05-30T16:59:24.634000Z,,2024-05-30T17:04:19.519491Z,190.0,CYPBKY9Q,789,"Visa, American Express, MasterCard",40,Female,White,Switzerland,United States,Switzerland,Other,DATA_EXPIRED,DATA_EXPIRED
6658afbd39f5e53a96a6a89a,5a0f46bb7542890001aa7503,AWAITING REVIEW,Not Applicable,2024-05-30T16:56:33.811000Z,2024-05-30T16:59:35.937000Z,,2024-05-30T17:04:21.090373Z,183.0,CYPBKY9Q,749,Visa,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
